Cluster ID,id,name,birth_year,death_year
852,fk__p_38318,"Feuerbach, Anselm",1829,1880
853,fk__p_38321,"Antoine, André Leonhard",1858,1943
854,fk__p_38322,Antialkoholiker,1000,1000
855,fk__p_38325,Antiochus IV. Epiphanes,1000,164
856,fk__p_38326,Antisemit,1000,1000
857,fk__p_38327,Antizion,1000,1000
858,fk__p_38328,Antizionist,1000,1000
859,fk__p_38331,"Amon, Anton",1862,1931
860,fk__p_38332,"Ascher, Anton",1820,1884
861,fk__p_38333,"B., Anton",1000,1000
862,fk__p_38335,"Bruckner, Anton",1824,1896
863,fk__p_38336,"Busch, Anton",1000,1000
864,fk__p_38337,"C., Anton",1000,1000
865,fk__p_38339,"Dvořák, Antonin",1841,1904
866,fk__p_38341,"Erker, Anton",1859,1934
867,fk__p_38342,"Edthofer, Anton",1883,1971
868,fk__p_38343,"Fix, Anton Friedrich",1846,1918
869,fk__p_38344,"Galgótzy, Anton",1837,1929
870,fk__p_38345,"Ludwigstorff, Anton Graf",1845,1929
871,fk__p_38346,"H., Anton",1000,1000
872,fk__p_38347,"Henseler, Theodor Anton",1902,1964
873,fk__p_38348,"Kajfez, Anton",1875,1000
874,fk__p_38349,"Kohl, Anton",1867,1934
875,fk__p_38350,"Köckeis, Anton",1000,1000
876,fk__p_38352,"Kraft, Anton",1880,1910
877,fk__p_38354,"Langer, Anton",1824,1879
878,fk__p_38356,"Lindner, Anton",1874,1928
879,fk__p_38357,"Menger-Wolfensgrün, Anton Edler von",1841,1906
880,fk__p_38358,"Müller, Anton",1844,1897
881,fk__p_38359,"Noske, Anton",1000,1000
882,fk__p_38360,"Odič, Anton",1872,1958
883,fk__p_38362,"Rubinstein, Anton",1829,1894
884,fk__p_38364,"Sch., Anton",1000,1000
885,fk__p_38365,"Schramm, Anton",1000,1000
886,fk__p_38367,"Seywald, Anton",1876,1949
887,fk__p_38369,"Stern, Anton",1859,1000
888,fk__p_38370,"Strobl, Anton",1892,1947
28,fk__p_38372,"Tschechow, Anton Pawlowitsch",1860,1904
889,fk__p_38373,"V., Anton",1000,1000
890,fk__p_38374,"Werner, Anton von",1843,1915
891,fk__p_38375,"Valo, Anton",1892,1958
892,fk__p_38377,"Wagner, Anton",1879,1949
893,fk__p_38378,"Weiß, Anton",1875,1941
894,fk__p_38379,"Wildgans, Anton",1881,1932
895,fk__p_38380,"Wokaun, Anton",1873,1953
896,fk__p_38381,"Wurzer, Karl",1851,1918
897,fk__p_38382,"Zamparutti, Anton",1000,1000
898,fk__p_38384,"B., Antonie",1000,1000
29,fk__p_38385,"Baumberg, Antonie",1859,1902
899,fk__p_38386,"Jüngst, Antonie",1843,1918
900,fk__p_38387,"Loewy-Hartmann, Antonie",1861,1940
901,fk__p_38388,"Stern, Antonie",1864,1932
902,fk__p_38389,Antoninus Pius,86,161
903,fk__p_38390,"La Gandara, Antonio de ",1862,1917
904,fk__p_38391,"Pollaiuolo, Antonio",1429,1498
905,fk__p_38399,"Apold, Anton",1877,1950
906,fk__p_38401,Apotheker,1000,1000
907,fk__p_38406,Ärarius,1000,1000
908,fk__p_38407,"Araten, Michaline",1000,1000
909,fk__p_38408,"Arbesser, Adolf?",1879,1000
910,fk__p_38409,"Arbogast, Émile",1000,1000
911,fk__p_38410,Archaeolog,1000,1000
912,fk__p_38411,"Coolidge, Archibald Cary",1866,1928
913,fk__p_38412,Archilochos,1000,1000
914,fk__p_38413,Archimedes,1000,1000
915,fk__p_38415,Arens,1000,1000
916,fk__p_38416,"Arent (Arendt), Wilhelm",1864,1000
917,fk__p_38419,La Argentina,1890,1936
918,fk__p_38421,"Wäscher, Aribert",1895,1961
919,fk__p_38423,Aristides,530,468
920,fk__p_38426,Aristippos aus Kyrene,1000,1000
921,fk__p_38427,Aristophanes,1000,1000
922,fk__p_38428,Aristoteles,384,322
923,fk__p_38429,"Flavius Arcadius, Kaiser",1000,1000
924,fk__p_38432,"Fehr, Armand",1875,1931
925,fk__p_38433,Armiger,1000,1000
926,fk__p_38434,"Brunner, Armin",1864,1929
927,fk__p_38435,"Friedmann, Armin",1863,1939
928,fk__p_38436,"Pollak, Armin",1000,1000
929,fk__p_38438,Arminius der Cherusker,1000,21
930,fk__p_38439,"Arnau, Karl",1843,1910
931,fk__p_38440,"Garborg, Arne",1851,1924
932,fk__p_38441,"Holz, Arno",1863,1929
933,fk__p_38442,"Nadel, Arno",1878,1943
934,fk__p_38444,Arnold,1000,1000
935,fk__p_38445,"Arnold, d. i. Wilhelm Koenen",1886,1963
936,fk__p_38446,"Barkay, Arnold",1872,1938
937,fk__p_38449,"Korff, Arnold",1868,1944
938,fk__p_38451,"Schönberg, Arnold",1874,1951
939,fk__p_38453,"Zweig, Arnold",1887,1968
940,fk__p_38458,"Arnulf, Prinz von Bayern",1852,1907
941,fk__p_38459,"Arons, Leo",1860,1919
942,fk__p_38460,"Pardo, Aron",1000,1000
943,fk__p_38462,"Arp, Hans",1886,1966
944,fk__p_38464,"Pásztor, Arpád",1877,1940
945,fk__p_38465,"Tamásy von Fogaras, Arpad ",1861,1939
946,fk__p_38466,Arpad,1000,1000
947,fk__p_38468,"Alexandre, Arsène",1859,1937
948,fk__p_38469,Artifex,1000,1000
949,fk__p_38470,Arthos Schwanthaler (Hund),1000,1000
950,fk__p_38472,"B., Arthur",1000,1000
951,fk__p_38473,"Balfour, Arthur James Earl of",1848,1930
952,fk__p_38474,"Brehmer, Artur Eduard",1858,1924
953,fk__p_38475,"Eloesser, Arthur",1870,1938
954,fk__p_38476,"Grosse, Arthur",1000,1000
955,fk__p_38477,"Grünzweig von Eichensieg, Artur",1857,1940
956,fk__p_38478,"H., Arthur",1000,1000
957,fk__p_38479,"Hell, Arthur",1895,1975
958,fk__p_38481,"Holitscher, Arthur",1869,1941
959,fk__p_38484,"Frazier, Arthur Hugh",1868,1963
960,fk__p_38485,"Loewenthal, Arthur (Artur Imanuel)",1879,1964
961,fk__p_38486,"Kahane, Arthur",1872,1932
962,fk__p_38487,"Kistenmacher, Artur",1882,1965
963,fk__p_38489,"Kola, Arthur",1870,1937
964,fk__p_38490,"Kraußneck, Arthur",1856,1941
965,fk__p_38491,"Kurtz, Artur",1860,1917
966,fk__p_38492,"Luther, Arthur",1876,1955
967,fk__p_38493,"Meyer, Arthur",1844,1924
968,fk__p_38494,"Moeller van den Bruck, Arthur",1876,1925
969,fk__p_38495,"Nikisch, Arthur",1855,1922
970,fk__p_38497,"Ranzenhofer, Arthur",1875,1940
971,fk__p_38498,"Roeßler, Arthur",1877,1955
972,fk__p_38499,"Sakheim, Arthur",1884,1931
973,fk__p_38500,"Schnitzler, Arthur",1862,1931
974,fk__p_38501,"Schopenhauer, Arthur",1788,1860
975,fk__p_38503,"Seehof, Arthur",1892,1966
976,fk__p_38505,"Singer, Arthur",1870,1931
977,fk__p_38506,"Stadthagen, Arthur",1857,1917
978,fk__p_38509,"Trebitsch, Arthur",1880,1927
979,fk__p_38510,"Gwinner, Arthur Philipp Friedrich Wilhelm von",1856,1931
980,fk__p_38511,"Wallpach zu Schwanenfeld, Arthur, Ritter von",1866,1946
981,fk__p_38512,"Pinero, Sir Arthur Wing",1855,1934
982,fk__p_38513,"Warner, Albert",1884,1967
983,fk__p_38514,"Zapp, Artur",1852,1925
984,fk__p_38516,"Artzybaschew, Michael Petrowitsch",1878,1927
985,fk__p_38518,"Leeuwen, Ary van",1875,1954
986,fk__p_38520,Arzt,1000,1000
987,fk__p_38525,"Ashbee, Charles-Robert",1863,1942
988,fk__p_38526,"Dukes, Ashley",1885,1959
989,fk__p_38529,Aspasia aus Milet,1000,1000
990,fk__p_38530,Asquith. Herbert Henry Earl of Oxford and Asquith,1852,1928
991,fk__p_38531,"Aßmayer, Ignaz",1790,1862
992,fk__p_38532,"Nielsen, Asta",1881,1972
993,fk__p_38535,"Azam, Atabek",1000,1000
994,fk__p_38536,Ate,1000,1000
995,fk__p_38537,"Atkinson, Alfred",1879,1958
996,fk__p_38540,"Aub, David",1846,1925
997,fk__p_38541,"Auber, Daniel-François-Esprit",1782,1871
998,fk__p_38544,Auch ein Schüler,1000,1000
30,fk__p_38545,Auch Einer,1000,1000
30,fk__p_38546,Auch Einer ohne Herdenstolz,1000,1000
999,fk__p_38547,"Auchentaller, Josef Maria",1865,1949
1000,fk__p_38548,"Audran, Edmond",1842,1901
1001,fk__p_38553,"Auersperg, Johann Adam Fürst",1721,1795
1002,fk__p_38556,Aufpasser,1000,1000
1003,fk__p_38557,Aufrecht ,1000,1000
1004,fk__p_38559,"Aufricht-Ruda, Hans",1899,1969
1005,fk__p_38560,Augias,1000,1000
1006,fk__p_38561,"Augier, Émile",1820,1889
1007,fk__p_38562,Augur,1000,1000
1008,fk__p_38564,"B., August",1000,1000
1009,fk__p_38565,"Coreth zu Coredo und Rumo, August Baron von",1881,1000
1010,fk__p_38566,"Bebel, August",1840,1913
1011,fk__p_38568,"August der Starke, König von Polen",1670,1733
1012,fk__p_38569,"Forel, Auguste",1848,1931
1013,fk__p_38572,"Iffland, August Wilhelm",1759,1814
1014,fk__p_38573,"Kotzebue, August von",1761,1819
1015,fk__p_38574,"Krawani, August",1829,1900
1016,fk__p_38575,"Lederer, August",1857,1936
1017,fk__p_38576,"Lewald, August",1792,1871
1018,fk__p_38578,"Orosz, August",1000,1000
1019,fk__p_38579,"Sauer, August",1855,1926
1020,fk__p_38580,"Schenker-Angerer, August",1866,1914
1021,fk__p_38581,"Siebert, August",1000,1000
1022,fk__p_38582,"Strindberg, August",1849,1912
1023,fk__p_38584,"Schaeffer, August von",1833,1916
1024,fk__p_38585,"August Wilhelm, Prinz von Preußen",1722,1758
1025,fk__p_38587,"Schlegel, August Wilhelm von",1767,1845
1026,fk__p_38588,"Zang, August",1807,1888
1027,fk__p_38590,"Auguste, Erzherzogin",1875,1964
1028,fk__p_38591,"Baumgartner, Auguste",1000,1000
1029,fk__p_38592,"Fickert, Auguste",1855,1910
1030,fk__p_38594,"Wilbrandt-Baudius, Auguste",1843,1937
1031,fk__p_38596,"Bosák, Augustin",1000,1000
1032,fk__p_38597,"Augustinus Aurelis, Hl.",1000,1000
1033,fk__p_38598,"Righi, Augusto",1850,1920
1034,fk__p_38599,"Sandino, Augusto",1895,1934
1035,fk__p_38600,Augustus,1000,1000
1036,fk__p_38601,"Aulard, François Victor Alphonse",1849,1928
1037,fk__p_38602,"Nowotny, Aurel",1881,1947
1038,fk__p_38604,"Glaser, Aurelia, geb. Blau",1866,1937
1039,fk__p_38605,"Loquay, Aurelius",1000,1000
1040,fk__p_38606,"Polzer, Aurelius",1848,1924
1041,fk__p_38608,Ausbeuter,1000,1000
1042,fk__p_38609,Auscultant,1000,1000
1043,fk__p_38611,"Ausim, Josef",1000,1000
1044,fk__p_38615,Aussteller,1000,1000
1045,fk__p_38616,"Aust, Ludvik",1863,1924
1046,fk__p_38618,Austro-Americanus,1000,1000
1047,fk__p_38619,Automobil,1000,1000
1048,fk__p_38620,Autor,1000,1000
1049,fk__p_38625,"Avril, Jane",1868,1943
1050,fk__p_38626,ax.,1000,1000
1051,fk__p_38628,Azarian ,1000,1000
1052,fk__p_38629,B.,1000,1000
1053,fk__p_38631,B.,1000,1000
31,fk__p_38633,"Lippay, Bartholomäus Dominik ",1864,1919
1054,fk__p_38634,"F., B.",1000,1000
1055,fk__p_38635,"Dolbin, Benedikt Fred",1883,1971
1056,fk__p_38639,"Legrand, B. ",1000,1000
1057,fk__p_38640,"M., B.",1000,1000
1058,fk__p_38642,"P., B.",1000,1000
1059,fk__p_38643,"Perret, Anne Berthe ",1847,1000
1060,fk__p_38644,"R., B.",1000,1000
1061,fk__p_38645,"W., B. von",1000,1000
1062,fk__p_38650,Babenberger,1000,1000
1063,fk__p_38654,"Baccelli, Guido",1832,1916
1064,fk__p_38656,"Bache, d. i. Debruille",1000,1866
1065,fk__p_38657,"Bacher, Eduard",1846,1908
1066,fk__p_38658,"Bachrach, Adolf Edler von",1853,1932
1067,fk__p_38660,"Bachrich, Elisabeth",1902,1983
1068,fk__p_38662,Bachstelz,1000,1000
1069,fk__p_38663,Badegast,1000,1000
1070,fk__p_38665,Badener Freund,1000,1000
1071,fk__p_38666,"Badeni, Kasimir Felix Graf von",1846,1909
1072,fk__p_38667,"Bader, Emil",1874,1938
1073,fk__p_38670,"Baginsky, Adolf",1843,1918
1074,fk__p_38671,Bahnfritze,1000,1000
1075,fk__p_38675,"Bailey, James Anthony",1847,1906
1076,fk__p_38677,"Baker, Newton Diehl",1871,1937
1077,fk__p_38679,"Balabanoff, Mme. ",1000,1000
1078,fk__p_38680,"Balaschow, Alexander Dmitrijewitsch",1770,1837
1079,fk__p_38683,"Groller, Balduin",1848,1916
1080,fk__p_38687,"Baluschek, Hans",1870,1935
1081,fk__p_38688,"Bally, Charles",1865,1947
1082,fk__p_38692,"Bamberger, Heinrich von",1822,1888
1083,fk__p_38693,"Bandian, Gustav Ritter von",1861,1944
1084,fk__p_38694,"Banffy zu Losonc, Dezsö Freiherr von",1843,1911
1085,fk__p_38695,"Banfield, Gottfried von",1890,1986
32,fk__p_38696,"Bang, Herman Joachim",1857,1912
1086,fk__p_38698,Bankar öcscse (Pferd),1000,1000
1087,fk__p_38699,Bankbeamter,1000,1000
1088,fk__p_38700,Bankier,1000,1000
1089,fk__p_38705,"Baranyi, Gefreiter",1000,1000
1090,fk__p_38706,"Lang, Barbara",1000,1000
1091,fk__p_38707,"Barbarini, Emil",1855,1930
1092,fk__p_38709,"Barazetti, Cäsar",1844,1907
1093,fk__p_38710,"Barber, Maximilian?",1848,1920
1094,fk__p_38711,"Barbey d’Aurevilly, Jules Amédée",1808,1889
1095,fk__p_38714,"Barbier, Jules",1825,1901
1096,fk__p_38717,"Bardach, Emilie",1862,1955
1097,fk__p_38719,"Bardi, Marie",1875,1955
1098,fk__p_38723,Barko ,1000,1000
1099,fk__p_38724,"Barlach, Ernst",1870,1938
1100,fk__p_38730,"Barnum, Phineas Taylor",1810,1891
1101,fk__p_38731,"Baron, Louis",1838,1920
1102,fk__p_38735,"Rothschild, Alphonse Mayer Baron von",1878,1942
1103,fk__p_38738,"Andrian-Werburg, Ferdinand? Freiherr von",1835,1914
1104,fk__p_38739,"Rothschild, Anselm Baron von",1803,1874
1105,fk__p_38743,"Beck von Rzikowsky, Friedrich Graf",1830,1920
1106,fk__p_38750,"Bruck, Karl Ludwig Freiherr von",1798,1860
1107,fk__p_38751,"Brunicki, Moriz Freiherr von",1840,1925
1108,fk__p_38753,"Calice, Heinrich Graf",1831,1912
1109,fk__p_38755,"Capri, Baron von",1000,1000
1110,fk__p_38759,"Coudenhove, Alexander Freiherr von",1841,1912
1111,fk__p_38760,"d’Albon und St. André, Eugen Baron",1859,1915
1112,fk__p_38761,"Steiner, Bruno ",1873,1934
1113,fk__p_38762,"Vaux, Léon Freiherr de",1870,1944
1114,fk__p_38763,"Di Pauli-Treuheim, Joseph Maria Valentin Freiherr von",1844,1905
34,fk__p_38767,"Economo, Konstantin Freiherr von",1876,1931
1115,fk__p_38768,"Splény de Miháldi, Edmund Freiherr",1842,1000
1116,fk__p_38771,"Farkas, Eugen Baron von",1000,1000
1117,fk__p_38772,"Eynatten, August Friedrich Karl Wilhelm Freiherr von",1798,1860
35,fk__p_38775,"Franckenstein, Georg Freiherr von (Bubi)",1878,1953
1118,fk__p_38776,"Gagern, Maximilian Karl Eduard Freiherr von",1858,1942
1119,fk__p_38778,"Heeckeren d'Anthès, Georges-Charles Baron",1812,1895
1120,fk__p_38779,"Giesl von Gieslingen, Wladimir Freiherr von ",1860,1936
1121,fk__p_38780,"Gilsa, Adolf Freiherr von und zu",1838,1910
1122,fk__p_38788,"Hammerstein-Gesmold, Arnold Freiherr von",1854,1936
36,fk__p_38790,"Hasenauer, Karl Freiherr von",1833,1894
1123,fk__p_38792,"Hazai, Samuel (bis 1876 Khon-Hazai)",1851,1942
1124,fk__p_38793,"Stralendorff, Heinrich Baron von",1882,1000
1125,fk__p_38794,"Helfert, Joseph Alexander Freiherr von",1820,1910
1126,fk__p_38795,"Hennet, Maria Leopold Freiherr von",1876,1950
1127,fk__p_38796,"Hirsch, Moritz Baron von",1831,1896
1128,fk__p_38797,"Hoffmann-Wendheim, Norbert Edler von",1846,1908
1129,fk__p_38798,"Hye von Glunek, Anton Freiherr von",1807,1894
1130,fk__p_38800,"Jedina-Palombini, Leopold Freiherr von",1849,1924
1131,fk__p_38801,"Brenner-Felsach, Joachim Freiherr von",1859,1927
1132,fk__p_38802,"Kaas, Ivor Freiherr von",1842,1910
1133,fk__p_38804,"Rothschild, Nathaniel Charles Baron von",1877,1923
1134,fk__p_38806,"Kielmansegg, Karl Freiherr von",1835,1915
1135,fk__p_38807,"Kirchbach auf Lauterbach, Johann Freiherr von",1858,1920
1136,fk__p_38808,"Kolbensteiner, Wilhelm Freiherr von",1848,1914
1137,fk__p_38810,"Korb-Weidenheim, Gottfried? Freiherr von",1865,1936
1138,fk__p_38812,"Lasser-Zollheim, Josef Freiherr von",1815,1879
1139,fk__p_38813,"Popper de Podhragy, Leopold Friedrich Freiherr von",1886,1986
1140,fk__p_38814,"Rothschild, Louis Nathaniel Baron von",1882,1955
1141,fk__p_38815,"Láng, Lajos (Ludwig) Baron von",1849,1918
1142,fk__p_38817,"Maderny-Armand, Adrian Gottlieb Freiherr von",1848,1000
1143,fk__p_38818,"Mattencloit-Ubelli, Richard Baron von",1862,1925
1144,fk__p_38819,"Mecséry de Tsoor, Karl Freiherr von",1804,1886
1145,fk__p_38820,"Mittag-Lenkheym, Rudolf Freiherr von",1873,1946
1146,fk__p_38821,"Miyahara Jirô, Baron von",1000,1000
1147,fk__p_38822,"Morsey, Franz Freiherr von",1854,1926
1148,fk__p_38823,"Natorp, Alois? Freiherr von",1839,1907
1149,fk__p_38825,"Pasetti-Friedenburg, Marius Freiherr von ",1841,1913
1150,fk__p_38828,"Rohn-Rohnau, Adolf Robert Freiherr von",1867,1952
1151,fk__p_38833,"Schoen, Wilhelm Freiherr von",1851,1933
1152,fk__p_38836,"Sina zu Hodos und Kizdia, Simon Georg Freiherr von",1810,1876
41,fk__p_38838,"Speidel, Albert Baron von",1858,1912
1153,fk__p_38840,"Speck-Sternburg, Hermann Freiherr von",1852,1908
1154,fk__p_38842,"Spens-Boden, Alois Freiherr von",1835,1919
1155,fk__p_38851,"Tinti, Karl Wilhelm Freiherr von",1829,1884
1156,fk__p_38852,"Todesco, Eduard? Freiherr von",1814,1887
1157,fk__p_38853,"Twickel, August Freiherr von",1849,1922
1158,fk__p_38854,"Eichen, Baron von der",1000,1000
1159,fk__p_38855,"Grotthus, Ferdinand Dietrich Baron von",1000,1820
1160,fk__p_38857,"Villani, Oskar Freiherr von",1852,1924
1161,fk__p_38858,"Vogelsang, Karl Freiherr von",1818,1890
1162,fk__p_38859,"Wallburg, Ernst Heinrich Baron von",1859,1920
1163,fk__p_38861,"Schlosser, Zdenko Freiherr von",1846,1910
1164,fk__p_38867,"Regner-Bleyleben, Gabriele Freiin, geb. Freiin Wolf von Wachtentreu",1869,1952
1165,fk__p_38868,"Bourgoing, Therese Baronin de, geb. Gräfin Kinsky zu Wchinitz und Tettau",1851,1942
1166,fk__p_38869,"Burián-Rajecz, Olga Gräfin, geb. Freiin Fejérváry von Komlós-Keresztes",1861,1931
1167,fk__p_38870,"Call zu Rosenburg und Kulmbach, Klara Freifrau, geb. Freiin von Schmidburg",1851,1939
1168,fk__p_38875,"Eisner-Eisenhof, Emma Caroline Baronin von, geb. Martini",1856,1924
1169,fk__p_38876,"Banhans, Eugenie Rosina Baronin von, geb. Leon von Wernburg",1867,1000
45,fk__p_38878,"Berger, Gisela Baronin von",1878,1961
1170,fk__p_38879,"Doblhoff, Hertha Freifrau von, geb. Schrack",1886,1961
1171,fk__p_38881,"Mattencloit-Ubelli, Helene Baronin von, geb. Gräfin Taaffe",1870,1000
1172,fk__p_38882,"Hirsch-Gereuth, Clara Baronin von, geb. Bischoffsheim",1833,1899
1173,fk__p_38885,"Korb-Weidenheim, Maria Felicia Freiin von, geb. Gräfin Bylandt-Rheydt",1898,1988
1174,fk__p_38886,"Kubinzky, Hildegard von, geb. von Streer-Streeruwitz",1888,1940
1175,fk__p_38887,"N., L. Baronin von",1000,1000
1176,fk__p_38888,"Liliencron, Anna Baronin von, geb. Micheel",1866,1945
1177,fk__p_38889,"Loewenthal-Linau, Caroline Baronin von, geb. Reichsgräfin Nostitz-Rieneck",1887,1970
1178,fk__p_38891,"Merkl, Ernesta Freifrau von, geb. Kettlewell",1862,1932
1179,fk__p_38893,"Schönberger-Wallenstein, Rosa Baronin von",1000,1000
1180,fk__p_38895,"Salzgeber, Marie Freiin von",1843,1926
1181,fk__p_38896,"Sannomiya, Alethea Yayeno Baronin von",1846,1919
1182,fk__p_38900,"Sturmfeder, Maria Ludowika Wilhelmine Baronin von",1789,1866
1183,fk__p_38903,"Schenk, Amalia Ernestine Johanna Baronin von, geb. von Heiligenstädt",1847,1913
1184,fk__p_38905,"Barry, Sir Charles",1795,1860
1185,fk__p_38906,"Barsescu, Agathe",1861,1939
1186,fk__p_38907,Bardt,1000,1000
1187,fk__p_38908,Barta ,1000,1000
1188,fk__p_38909,"Bartel, Gustav?",1870,1000
1189,fk__p_38910,"Bartmann, Paul",1000,1000
1190,fk__p_38911,"Bartos-Trau, Olga",1000,1000
1191,fk__p_38914,"Bartunek, Maria",1880,1000
1192,fk__p_38915,Bartunek,1000,1000
1193,fk__p_38916,"Basch, Ludwig",1851,1940
1194,fk__p_38917,"Basedow, Karl Adolph von",1799,1854
1195,fk__p_38919,Basilides,1000,138
1196,fk__p_38921,Bassewi,1000,1000
1197,fk__p_38923,"Bastiat, Claude Frédéric",1801,1850
1198,fk__p_38924,"Bastien-Lepage, Jules",1848,1884
1199,fk__p_38929,"Battenberg, Alexander Joseph Prinz",1857,1893
1200,fk__p_38931,"Battek, Robert",1889,1961
1201,fk__p_38932,"Cavaleri, Battista Giovanni",1000,1000
1202,fk__p_38933,"Battisti, Cesare",1875,1916
1203,fk__p_38936,"Bauchinger, Matthäus",1851,1934
1204,fk__p_38937,Bauchredner,1000,1000
1205,fk__p_38940,"Baudius, Karl Friedrich",1794,1860
1206,fk__p_38941,"Baudoin, Louise",1817,1894
1207,fk__p_38945,"Bäuerle, Adolf",1786,1850
1208,fk__p_38946,Bauernfeind,1000,1000
1209,fk__p_38948,"Baum, Moriz",1848,1917
1210,fk__p_38949,"Baumann, Max",1000,1000
1211,fk__p_38954,"Bäumen, Konrad von",1884,1955
1212,fk__p_38956,"Baumgartner, Alexander",1841,1910
1213,fk__p_38958,"Bausset-Roquefort, Louis-François de",1748,1824
1214,fk__p_38960,"Bayard, Jean",1796,1853
1215,fk__p_38962,"Bayle, Pierre",1647,1706
1216,fk__p_38963,"Bayros, Franz von",1866,1924
1217,fk__p_38964,"Bazard, Saint-Amand",1791,1832
1218,fk__p_38965,"Enfantin, Barthélemy Prosper",1796,1864
1219,fk__p_38969,Beamter,1000,1000
1220,fk__p_38970,"Beardsley, Aubrey Vincent",1872,1898
1221,fk__p_38975,"Beaufort, Charles Marie Napoléon d'Hautpoul, Marquis de",1804,1890
1222,fk__p_38978,Bec.,1000,1000
1223,fk__p_38979,"Becher, Ernst",1841,1908
1224,fk__p_38983,Bediensteter des Deutschen Volkstheaters,1000,1000
1225,fk__p_38985,Beelzebubow,1000,1000
1226,fk__p_38988,"Beernaert, Auguste-Marie-François",1829,1912
1227,fk__p_38990,"Begas, Reinhold",1831,1911
1228,fk__p_38992,"Behr, Fritz Bernhard",1842,1927
1229,fk__p_38994,"Behring, Emil von",1854,1917
1230,fk__p_38996,Beichtvater,1000,1000
1231,fk__p_38997,"Beyschlag, Robert",1838,1903
1232,fk__p_38998,"Beißer, Josef",1888,1972
1233,fk__p_39000,"Becke, Franz Karl Freiherr von",1818,1870
1234,fk__p_39001,"Becker, Baby",1000,1000
1235,fk__p_39002,"Becker, Franz",1000,1000
1236,fk__p_39009,"Beckmann, Friedrich",1803,1866
1237,fk__p_39010,Bekümmerter Patriot,1000,1000
1238,fk__p_39011,"Balázs, Béla",1884,1949
1239,fk__p_39012,"Barabas, Béla",1855,1934
1240,fk__p_39013,"Földes, Béla ",1848,1945
1241,fk__p_39014,"Haas, Béla",1847,1909
1242,fk__p_39016,"Kiß, Béla",1877,1000
1243,fk__p_39017,"Kun, Béla",1886,1939
1244,fk__p_39019,"Reinitz, Bela",1878,1943
1245,fk__p_39020,"Strasser-Györvar, Béla von",1864,1000
1246,fk__p_39021,"Uij, Béla von",1873,1942
1247,fk__p_39022,"Belcredi, Richard Graf",1823,1902
1248,fk__p_39025,"Diabolowitsch, Belial",1000,1000
1249,fk__p_39026,"Belinski, Vissarion Grigorewitsch",1811,1848
1250,fk__p_39027,Flavius Belisarius,1000,565
1251,fk__p_39028,Bella (Kuh),1000,1000
1252,fk__p_39029,"Zeze, Bella",1000,1000
1253,fk__p_39030,"Bellachini, Samuel",1828,1885
1254,fk__p_39031,"Bellegarde, Heinrich Joseph Johann Graf",1757,1845
1255,fk__p_39032,Bellini,1000,1000
1256,fk__p_39033,"Bellmond von Adlerhorst, Anton",1863,1925
1257,fk__p_39035,"Below-Schlatau, Paul von",1859,1925
1258,fk__p_39036,Belsazar,1000,1000
1259,fk__p_39037,"Belzer, Emil",1860,1930
1260,fk__p_39038,"Ben-Ari, Rakin",1904,1968
1261,fk__p_39039,"Tieber, Ben",1867,1925
1262,fk__p_39041,"Bénard, Françoise ",1000,1000
1263,fk__p_39044,"Bender, Henry",1867,1933
1264,fk__p_39045,"Bendiener, Oskar",1870,1940
1265,fk__p_39048,"Benedek von Felsö-Eör, Ludwig von",1804,1881
1266,fk__p_39053,"Fantner, Benedikt",1893,1942
